R_4HBCOAH	0.0
R_4HBHYOX	0.0
R_4HBZt3pp	0.0
R_4HBZtex	0.0008505231689088198
R_4HDPROO	0.0
R_4HGLSD	0.0
R_4HOXPACDtex	0.0
R_4HOXPACMOF	0.0
R_4HOXPACMOF_1	0.0
R_4HOXPACMON	0.0
R_4HOXPACt2pp	0.0
R_4HOXPACt2pp_1	0.0
R_4HPRODCabcpp	0.0
R_4HPRODCtex	0.0
R_4HPROE	0.0
R_4HPROLTabcpp	0.0
R_4HPROLTtex	0.0
R_4HPRO_LT_Et	0.0
R_4HPTNCOAK	0.0
R_4HPTNCOAL	0.0
R_4HPTNtex	0.0
R_4HPTNtpp	0.0
R_4HTHRA	0.0
R_4HTHRK	0.0
R_4HTHRS	0.0
R_4HTHRS_1	0.0
R_4HTHRtex	0.0
R_4HTHRtrpp	0.0
R_4IZ5PPH	0.0
R_4MBZALDH	0.0
R_4MBZDH	0.0
R_4MCAT23DOX	0.0
R_4OD	0.0
R_4OD2	0.0
R_4OT	0.0
R_4OT2	0.0
R_4OXPTCOADHx	0.0
R_4OXPTCOADHy	0.0
R_4OXPTNtex	0.0
R_4OXPTNtpp	0.0
R_4PCP	0.0
R_4PCPpp	0.0
R_4PEOR	0.0
R_4PEPTabcpp	0.0
R_4PEPTtex	0.0
R_4POPCOAM	0.0
R_4POPCOAM2	0.0
R_4POPCOAM3	0.0
R_4hoxpactex	0.0
R_5APTNabcpp	0.0
R_5APTNtex	0.0
R_5DGLCNR	0.0
R_5DGLCN_Et	2.2737367544323206e-13
R_5DGLCNt2rpp	0.0
R_5DGLCNtex	0.0
R_5DH4DGLCD	0.0
R_5DKGR	0.0
R_5DOAN	0.0
R_5HBZIDMT	0.0
R_5HBZIDS2	0.0
R_5HPUDICDC_c	0.0
R_5MTRt2	0.0
R_5MTRtex	0.0
R_5MTRtpp	0.0
R_5OXPROabcpp	0.0
R_5OXPROtex	0.0
R_6APAt1	0.0
R_6ATHAtexi	0.0
R_6HNACMO	0.0
R_6HNACt1pp	0.0
R_6HNACtex	0.0
R_6PGALSZ_1	0.0
R_6PGCt6	0.0
R_6PHBG	0.0
R_6PHBG2	0.0
R_6PHBG_2	0.0
R_A24T	0.0
R_A4GA	0.0
R_A4HBCT	0.0
R_A4PA	0.0
R_A53C	0.0
R_A6PAG	0.0
R_A6PAG2	0.0
R_AAAN	0.0
R_AABTN	0.0
R_AAC24DABA	0.0
R_AACLAM	-0.0
R_AACOAR_syn	-2.2737367544323206e-13
R_AACOAT	0.0
R_AACPS2	0.004999998999772626
R_AACPS4	0.004999998999341526
R_AACPS7	0.001000000000023647
R_AACPS9	0.001
R_AACT	-2.2737367544323206e-13
R_AACTOOR	0.0009999999997726263
R_AADSACYCL	0.0
R_AADa	0.0
R_AADb	0.0
R_AALDCDLsi	0.0
R_AALDH	0.0
R_AAMYL	0.0
R_AAMYL_1	0.0
R_AAMYLpp	0.0
R_AASAD3	0.0
R_AATA	0.0
R_AB3CL	0.0
R_AB6PGH	0.0
R_AB6PGH_1	0.0
R_ABFA	0.0
R_ABFPT2	0.0
R_ABG4t2	0.0
R_ABTA	0.0
R_ABTDG	-0.0
R_ABTpp2	0.0
R_ABTt	0.0
R_ABTt_1	0.0
R_ABUTD	0.0
R_ABUTt2pp	0.0
R_ABUTt2r	0.0
R_ABUTtex	0.0
R_ACACCT	0.0
R_ACACT10	0.0
R_ACACT11	0.0
R_ACACT12	0.0
R_ACACT13	0.0
R_ACACT1r	-2.2737367544323206e-13
R_ACACT2r	-6.821210263296962e-13
R_ACACT3r	-6.821210263296962e-13
R_ACACT4r	-6.821210263296962e-13
R_ACACT5r	0.0
R_ACACT5r_1	-0.0
R_ACACT6r	0.0
R_ACACT6r_1	-0.0
R_ACACT7r	0.0
R_ACACT8	0.0
R_ACACT8r	0.0
R_ACACT9	0.0
R_ACAC_Et	0.0
R_ACACt2	0.0
R_ACACt2pp	0.0
R_ACACtex	0.0
R_ACALD	0.0
R_ACALDt	-0.001
R_ACALDtex	0.0
R_ACALDtpp	0.0
R_ACCOAC	0.0010000019997680794
R_ACCOAL	0.0
R_ACEt	0.0
R_ACGAL1PPpp	0.0
R_ACGAL1Ptex	0.0
R_ACGALtex	0.0
R_ACGAM1PPpp	0.0
R_ACGAM1P_Et	0.0
R_ACGAM1Ptex	0.0
R_ACGAMK	0.0
R_ACGAMPM	0.0009999999997726263
R_ACGApts	0.0
R_ACGAptspp	0.001
R_ACGAtex	0.001
R_ACGK	0.001
R_ACGK_1	0.0
R_ACGLUtd	0.0
R_ACGS	0.001
R_ACHBS	0.001
R_ACHBS2	0.0
R_ACITL	0.0009999999997726263
R_ACKILE	0.0
R_ACKLEU	0.0
R_ACKVAL	0.0
R_ACKr	-9.600517961950782
R_ACLDC	0.0
R_ACLS	0.001
R_ACLS_a	0.0010000000002273737
R_ACLS_b	0.0
R_ACLS_d	2.2737367544323206e-13
R_ACLSa	0.0
R_ACLSa_1	0.0
R_ACLSb	0.0
R_ACLSb_1	0.0
R_ACM6PH	0.0
R_ACMANApts	0.0
R_ACMANAptspp	0.0
R_ACMANAt2	0.0
R_ACMANAtex	0.0
